	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4
150	150	237_низшие_слои-высшие_слои	0.2835803138091123	0.030992636522627275	58	1.797572918312382																																																																																
151	151	221_получение_денег-отсутствие_денег	-0.2826296488485723	0.03158488723384453	58	1.8319234595629832																																																																																
152	152	7_чужбина-родной_дом	0.2804259185483041	0.03299416904265525	58	1.9136618044740048																																																																																
153	153	116_смерть-жизнь	0.27679879760883896	0.03542754683103168	58	2.0547977161998383																																																																																
154	154	126_путешествие-конец_движения	0.2761980292532048	0.035844624932449866	58	2.0789882460820923																																																																																
155	155	150_безопасность-опасность	-0.2759818429454583	0.03599570353317707	58	2.08775080492427																																																																																
156	156	125_разработка-разрушение	-0.2758004940743469	0.03612284352431687	58	2.0951249244103782																																																																																
157	157	135_запрет-толчок	0.27437554854087265	0.0371348599353102	58	2.1538218762479917																																																																																
158	158	178_мыслительная_работа-физическая_работа	-0.2735136789138258	0.03775828968980268	58	2.1899808020085554																																																																																
159	159	256_фильм-жизнь	-0.2713165171733037	0.03938687615871882	58	2.284438817205692																																																																																
160	160	241_нападение-оборона	0.2710372023599558	0.03959800576689813	58	2.296684334480092																																																																																
161	161	252_современность-древность	0.2708983754689958	0.03970328993780562	58	2.3027908163927258																																																																																
162	162	38_личное-общее	0.2662058877729065	0.0434002510271978	58	2.5172145595774724																																																																																
163	163	115_наследство-собственность	0.26558735350392404	0.04390801027423615	58	2.5466645959056966																																																																																
164	164	36_спокойствие-деятельность	0.2644204636720197	0.044879203460104114	58	2.602993800686038																																																																																
165	165	291_работа-санкция	0.2638147472687405	0.045390243487944994	58	2.63263412230081																																																																																
166	166	129_успех-беда	0.26280527075240695	0.0462525302733221	58	2.682646755852682																																																																																
167	167	169_потеря-приобретение	0.2620024259999966	0.046947853221839225	58	2.722975486866675																																																																																
168	168	84_последовательность-разлад	-0.2607000042319348	0.04809402705361564	58	2.789453569109707																																																																																
