	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	год_NOUN	год_NOUN.1	год_NOUN.2	год_NOUN.3	год_NOUN.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
224	224																																																			265_радость-недовольство	0.14973107468691216	0.033430332331771284	202	6.752927131017801																														
225	225																																																			132_правонарушение-соблюдение_закона	-0.14971123132474026	0.033454033144067134	202	6.757714695101563																														
226	226																																																			183_неживая_природа-живая_природа	0.14963397981743154	0.033546437885501566	202	6.776380452871318																														
227	227																																																			293_соблюдение_закона-правонарушение	0.14961402460849202	0.033570342584107724	202	6.7812092019897605																														
228	228																																																			243_проблема-решение_проблем	-0.14946558308190644	0.03374861759732248	202	6.817220754659142																														
229	229																																																			252_современность-древность	0.14946092558156845	0.033754224128915385	202	6.818353274040907																														
230	230																																																			144_физический_труд-искусство	0.14945226506979314	0.03376465144343742	202	6.820459591574359																														
231	231																																																			163_человек-инструмент	-0.1493940881360124	0.033834767751421316	202	6.834623085787108																														
232	232																																																			124_сражение-тыл	0.14938603616260698	0.03384448192040018	202	6.8365853479208365																														
233	233																																																			174_праздник-быт	0.1493774768669207	0.033854810734929214	202	6.8386717684557015																														
234	234																																																			33_абстрактная_работа-конкретная_работа	0.14936972394164902	0.03386416878153365	202	6.8405620938697975																														
235	235																																																			122_неопределенная_тема-здоровье	0.14914516178343828	0.03413617714367375	202	6.895507783022097																														
236	236																																																			141_микробиология-неопределенная_тема	-0.1491364423732314	0.034146776089832666	202	6.8976487701462																														
237	237																																																			67_неизменность-изменение	-0.14896058593963432	0.0343611363733883	202	6.940949547424437																														
238	238																																																			242_отдых-работа	0.1485292981391253	0.03489169105324185	202	7.048121592754854																														
239	239																																																			95_доброта-злость	-0.14848490028640735	0.03494669970683074	202	7.059233340779809																														
240	240																																																			90_отдых-напряжение	0.14840472216088604	0.035046226083080216	202	7.0793376687822045																														
241	241																																																			19_быстрое_явление-длительное_явление	-0.1480895780906069	0.03543974965818174	202	7.158829430952711																														
242	242																																																			219_соблюдение_закона-правонарушение	0.14799840350814725	0.03555429578309582	202	7.181967748185356																														
243	243																																																			217_завоевание-бегство	0.14717249261649654	0.036606273819029964	202	7.3944673114440524																														
244	244																																																			161_холодное_отношение-тёплое_отношение	0.14697694907618367	0.03685915875538536	202	7.445550068587843																														
245	245																																																			185_беда-счастье	-0.14691182130609134	0.036943711809559084	202	7.462629785530933																														
246	246																																																			212_наука-быт	-0.14659067889447566	0.037363040440976734	202	7.547334169077299																														
247	247																																																			273_жар-холод	-0.14633871761514902	0.037694844767849296	202	7.614358643105558																														
248	248																																																			155_поражение-победа	-0.1461571845377911	0.037935442296120926	202	7.6629593438164285																														
249	249																																																			192_производство-наука	0.14584004617666366	0.038358876835664885	202	7.748493120804308																														
250	250																																																			13_личные_отношения-иерархические_отношения	-0.14524115911098193	0.039169373466976506	202	7.9122134403292534																														
251	251																																																			50_проблема-взаимовыручка	0.14514762140009502	0.03929725564209674	202	7.938045639703541																														
252	252																																																			49_развитие-откат	0.14514199068859376	0.03930496500951596	202	7.939602931922224																														
253	253																																																			241_нападение-оборона	-0.14503972723099326	0.0394452023722285	202	7.967930879190156																														
254	254																																																			236_умственный_труд-физический_труд	0.14447866512822613	0.04022212838157562	202	8.124869933078276																														
255	255																																																			238_дистанция-близость	-0.14442512126852922	0.04029694146869622	202	8.139982176676638																														
256	256																																																			2_неживая_природа-живая_природа	0.14383995353889184	0.04112221692370156	202	8.306687818587715																														
257	257																																																			147_рассудительность-беспокойство	0.14354489057738878	0.041543711457695635	202	8.39182971445452																														
258	258																																																			38_личное-общее	-0.14340285840731204	0.04174789388381864	202	8.433074564531367																														
259	259																																																			52_близость-расстояние	0.14228065962702965	0.043390977507794914	202	8.764977456574572																														
260	260																																																			150_безопасность-опасность	0.14187705559453534	0.043995026666443705	202	8.886995386621626																														
261	261																																																			71_изобилие-недостаток	-0.14175362315833784	0.04418116126724996	202	8.924594575984493																														
262	262																																																			37_низ-верх	0.1415066758828247	0.04455553526865146	202	9.000218124267596																														
263	263																																																			41_развлечение-когнитивная-способность	-0.1414451542583335	0.04464921472551872	202	9.01914137455478																														
264	264																																																			300_беспокойство-спокойствие	0.1411171990401418	0.045151381537274965	202	9.120579070529539																														
265	265																																																			77_природные_процессы-военные_процессы	0.14093234140340002	0.04543651325398558	202	9.178175677305088																														
266	266																																																			59_увядание-расцвет	-0.1403299917010715	0.04637607061720708	202	9.36796626467583																														
267	267																																																			134_физическое-абстрактное	0.14004690817170867	0.04682320591149965	202	9.458287594122927																														
268	268																																																			168_работа-праздность	0.1399075282744174	0.047044678110178914	202	9.503024978256141																														
269	269																																																			58_формирование-перестройка	-0.13925262106441427	0.048097056234828586	202	9.715605359435378																														
270	270																																																			88_лишение-наделение	0.13921232543124626	0.04816244377399419	202	9.728813642346825																														
